task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,hist_gradient_boosting,0.1,21,1399,30+,twenties,243
age,hist_gradient_boosting,0.1,21,1399,teens,30+,1
age,hist_gradient_boosting,0.1,21,1399,teens,teens,767
age,hist_gradient_boosting,0.1,21,1399,teens,twenties,741
age,hist_gradient_boosting,0.1,21,1399,twenties,30+,1
age,hist_gradient_boosting,0.1,21,1399,twenties,teens,729
age,hist_gradient_boosting,0.1,21,1399,twenties,twenties,739
age,xgboost,0.1,21,1399,30+,30+,0
age,xgboost,0.1,21,1399,30+,teens,256
age,xgboost,0.1,21,1399,30+,twenties,265
age,xgboost,0.1,21,1399,teens,30+,2
age,xgboost,0.1,21,1399,teens,teens,777
age,xgboost,0.1,21,1399,teens,twenties,730
age,xgboost,0.1,21,1399,twenties,30+,3
age,xgboost,0.1,21,1399,twenties,teens,753
age,xgboost,0.1,21,1399,twenties,twenties,713
age,mlp,0.1,21,1399,30+,30+,49
age,mlp,0.1,21,1399,30+,teens,233
age,mlp,0.1,21,1399,30+,twenties,239
age,mlp,0.1,21,1399,teens,30+,121
age,mlp,0.1,21,1399,teens,teens,700
age,mlp,0.1,21,1399,teens,twenties,688
age,mlp,0.1,21,1399,twenties,30+,110
age,mlp,0.1,21,1399,twenties,teens,696
age,mlp,0.1,21,1399,twenties,twenties,663
age,logistic_regression,0.1,34,1399,30+,30+,139
age,logistic_regression,0.1,34,1399,30+,teens,197
age,logistic_regression,0.1,34,1399,30+,twenties,185
age,logistic_regression,0.1,34,1399,teens,30+,347
age,logistic_regression,0.1,34,1399,teens,teens,604
age,logistic_regression,0.1,34,1399,teens,twenties,558
age,logistic_regression,0.1,34,1399,twenties,30+,365
age,logistic_regression,0.1,34,1399,twenties,teens,566
age,logistic_regression,0.1,34,1399,twenties,twenties,538
age,random_forest,0.1,34,1399,30+,30+,0
age,random_forest,0.1,34,1399,30+,teens,326
age,random_forest,0.1,34,1399,30+,twenties,195
age,random_forest,0.1,34,1399,teens,30+,0
age,random_forest,0.1,34,1399,teens,teens,890
age,random_forest,0.1,34,1399,teens,twenties,619
age,random_forest,0.1,34,1399,twenties,30+,0
age,random_forest,0.1,34,1399,twenties,teens,895
age,random_forest,0.1,34,1399,twenties,twenties,574
age,hist_gradient_boosting,0.1,34,1399,30+,30+,3
age,hist_gradient_boosting,0.1,34,1399,30+,teens,251
age,hist_gradient_boosting,0.1,34,1399,30+,twenties,267
age,hist_gradient_boosting,0.1,34,1399,teens,30+,3
age,hist_gradient_boosting,0.1,34,1399,teens,teens,826
age,hist_gradient_boosting,0.1,34,1399,teens,twenties,680
age,hist_gradient_boosting,0.1,34,1399,twenties,30+,7
age,hist_gradient_boosting,0.1,34,1399,twenties,teens,762
age,hist_gradient_boosting,0.1,34,1399,twenties,twenties,700
age,xgboost,0.1,34,1399,30+,30+,0
age,xgboost,0.1,34,1399,30+,teens,267
age,xgboost,0.1,34,1399,30+,twenties,254
age,xgboost,0.1,34,1399,teens,30+,1
age,xgboost,0.1,34,1399,teens,teens,787
age,xgboost,0.1,34,1399,teens,twenties,721
age,xgboost,0.1,34,1399,twenties,30+,8
age,xgboost,0.1,34,1399,twenties,teens,742
age,xgboost,0.1,34,1399,twenties,twenties,719
age,mlp,0.1,34,1399,30+,30+,63
age,mlp,0.1,34,1399,30+,teens,232
age,mlp,0.1,34,1399,30+,twenties,226
age,mlp,0.1,34,1399,teens,30+,127
age,mlp,0.1,34,1399,teens,teens,712
age,mlp,0.1,34,1399,teens,twenties,670
age,mlp,0.1,34,1399,twenties,30+,128
age,mlp,0.1,34,1399,twenties,teens,672
age,mlp,0.1,34,1399,twenties,twenties,669
age,logistic_regression,0.1,55,1399,30+,30+,146
age,logistic_regression,0.1,55,1399,30+,teens,184
age,logistic_regression,0.1,55,1399,30+,twenties,191
age,logistic_regression,0.1,55,1399,teens,30+,397
age,logistic_regression,0.1,55,1399,teens,teens,534
age,logistic_regression,0.1,55,1399,teens,twenties,578
age,logistic_regression,0.1,55,1399,twenties,30+,410
age,logistic_regression,0.1,55,1399,twenties,teens,535
age,logistic_regression,0.1,55,1399,twenties,twenties,524
age,random_forest,0.1,55,1399,30+,30+,0
age,random_forest,0.1,55,1399,30+,teens,320
age,random_forest,0.1,55,1399,30+,twenties,201
age,random_forest,0.1,55,1399,teens,30+,0
age,random_forest,0.1,55,1399,teens,teens,874
age,random_forest,0.1,55,1399,teens,twenties,635
age,random_forest,0.1,55,1399,twenties,30+,0
age,random_forest,0.1,55,1399,twenties,teens,851
age,random_forest,0.1,55,1399,twenties,twenties,618
age,hist_gradient_boosting,0.1,55,1399,30+,30+,2
age,hist_gradient_boosting,0.1,55,1399,30+,teens,261
age,hist_gradient_boosting,0.1,55,1399,30+,twenties,258
age,hist_gradient_boosting,0.1,55,1399,teens,30+,2
age,hist_gradient_boosting,0.1,55,1399,teens,teens,841
age,hist_gradient_boosting,0.1,55,1399,teens,twenties,666
age,hist_gradient_boosting,0.1,55,1399,twenties,30+,5
age,hist_gradient_boosting,0.1,55,1399,twenties,teens,770
age,hist_gradient_boosting,0.1,55,1399,twenties,twenties,694
age,xgboost,0.1,55,1399,30+,30+,0
age,xgboost,0.1,55,1399,30+,teens,268
age,xgboost,0.1,55,1399,30+,twenties,253
age,xgboost,0.1,55,1399,teens,30+,1
age,xgboost,0.1,55,1399,teens,teens,795
age,xgboost,0.1,55,1399,teens,twenties,713
age,xgboost,0.1,55,1399,twenties,30+,1
age,xgboost,0.1,55,1399,twenties,teens,789
age,xgboost,0.1,55,1399,twenties,twenties,679
age,mlp,0.1,55,1399,30+,30+,41
age,mlp,0.1,55,1399,30+,teens,243
age,mlp,0.1,55,1399,30+,twenties,237
age,mlp,0.1,55,1399,teens,30+,164
age,mlp,0.1,55,1399,teens,teens,682
age,mlp,0.1,55,1399,teens,twenties,663
age,mlp,0.1,55,1399,twenties,30+,149
age,mlp,0.1,55,1399,twenties,teens,680
age,mlp,0.1,55,1399,twenties,twenties,640
age,logistic_regression,0.1,89,1399,30+,30+,154
age,logistic_regression,0.1,89,1399,30+,teens,184
age,logistic_regression,0.1,89,1399,30+,twenties,183
age,logistic_regression,0.1,89,1399,teens,30+,357
age,logistic_regression,0.1,89,1399,teens,teens,561
age,logistic_regression,0.1,89,1399,teens,twenties,591
age,logistic_regression,0.1,89,1399,twenties,30+,360
age,logistic_regression,0.1,89,1399,twenties,teens,568
age,logistic_regression,0.1,89,1399,twenties,twenties,541
age,random_forest,0.1,89,1399,30+,30+,0
age,random_forest,0.1,89,1399,30+,teens,297
age,random_forest,0.1,89,1399,30+,twenties,224
age,random_forest,0.1,89,1399,teens,30+,0
age,random_forest,0.1,89,1399,teens,teens,885
age,random_forest,0.1,89,1399,teens,twenties,624
age,random_forest,0.1,89,1399,twenties,30+,0
age,random_forest,0.1,89,1399,twenties,teens,875
age,random_forest,0.1,89,1399,twenties,twenties,594
age,hist_gradient_boosting,0.1,89,1399,30+,30+,4
age,hist_gradient_boosting,0.1,89,1399,30+,teens,243
age,hist_gradient_boosting,0.1,89,1399,30+,twenties,274
age,hist_gradient_boosting,0.1,89,1399,teens,30+,12
age,hist_gradient_boosting,0.1,89,1399,teens,teens,788
age,hist_gradient_boosting,0.1,89,1399,teens,twenties,709
age,hist_gradient_boosting,0.1,89,1399,twenties,30+,8
age,hist_gradient_boosting,0.1,89,1399,twenties,teens,791
age,hist_gradient_boosting,0.1,89,1399,twenties,twenties,670
age,xgboost,0.1,89,1399,30+,30+,1
age,xgboost,0.1,89,1399,30+,teens,275
age,xgboost,0.1,89,1399,30+,twenties,245
age,xgboost,0.1,89,1399,teens,30+,3
age,xgboost,0.1,89,1399,teens,teens,789
age,xgboost,0.1,89,1399,teens,twenties,717
age,xgboost,0.1,89,1399,twenties,30+,3
age,xgboost,0.1,89,1399,twenties,teens,765
age,xgboost,0.1,89,1399,twenties,twenties,701
age,mlp,0.1,89,1399,30+,30+,139
age,mlp,0.1,89,1399,30+,teens,165
age,mlp,0.1,89,1399,30+,twenties,217
age,mlp,0.1,89,1399,teens,30+,408
age,mlp,0.1,89,1399,teens,teens,517
age,mlp,0.1,89,1399,teens,twenties,584
age,mlp,0.1,89,1399,twenties,30+,409
age,mlp,0.1,89,1399,twenties,teens,438
age,mlp,0.1,89,1399,twenties,twenties,622
age,logistic_regression,0.25,13,3498,30+,30+,156
age,logistic_regression,0.25,13,3498,30+,teens,167
age,logistic_regression,0.25,13,3498,30+,twenties,198
age,logistic_regression,0.25,13,3498,teens,30+,441
age,logistic_regression,0.25,13,3498,teens,teens,482
age,logistic_regression,0.25,13,3498,teens,twenties,586
age,logistic_regression,0.25,13,3498,twenties,30+,424
age,logistic_regression,0.25,13,3498,twenties,teens,522
age,logistic_regression,0.25,13,3498,twenties,twenties,523
age,random_forest,0.25,13,3498,30+,30+,0
age,random_forest,0.25,13,3498,30+,teens,310
age,random_forest,0.25,13,3498,30+,twenties,211
age,random_forest,0.25,13,3498,teens,30+,0
age,random_forest,0.25,13,3498,teens,teens,926
age,random_forest,0.25,13,3498,teens,twenties,583
age,random_forest,0.25,13,3498,twenties,30+,0
age,random_forest,0.25,13,3498,twenties,teens,861
age,random_forest,0.25,13,3498,twenties,twenties,608
age,hist_gradient_boosting,0.25,13,3498,30+,30+,0
age,hist_gradient_boosting,0.25,13,3498,30+,teens,298
age,hist_gradient_boosting,0.25,13,3498,30+,twenties,223
age,hist_gradient_boosting,0.25,13,3498,teens,30+,0
age,hist_gradient_boosting,0.25,13,3498,teens,teens,774
age,hist_gradient_boosting,0.25,13,3498,teens,twenties,735
age,hist_gradient_boosting,0.25,13,3498,twenties,30+,1
age,hist_gradient_boosting,0.25,13,3498,twenties,teens,782
age,hist_gradient_boosting,0.25,13,3498,twenties,twenties,686
age,xgboost,0.25,13,3498,30+,30+,1
age,xgboost,0.25,13,3498,30+,teens,262
age,xgboost,0.25,13,3498,30+,twenties,258
age,xgboost,0.25,13,3498,teens,30+,1
age,xgboost,0.25,13,3498,teens,teens,766
age,xgboost,0.25,13,3498,teens,twenties,742
age,xgboost,0.25,13,3498,twenties,30+,3
age,xgboost,0.25,13,3498,twenties,teens,793
age,xgboost,0.25,13,3498,twenties,twenties,673
age,mlp,0.25,13,3498,30+,30+,23
age,mlp,0.25,13,3498,30+,teens,276
age,mlp,0.25,13,3498,30+,twenties,222
age,mlp,0.25,13,3498,teens,30+,58
age,mlp,0.25,13,3498,teens,teens,746
age,mlp,0.25,13,3498,teens,twenties,705
age,mlp,0.25,13,3498,twenties,30+,60
age,mlp,0.25,13,3498,twenties,teens,750
age,mlp,0.25,13,3498,twenties,twenties,659
age,logistic_regression,0.25,21,3498,30+,30+,174
age,logistic_regression,0.25,21,3498,30+,teens,178
age,logistic_regression,0.25,21,3498,30+,twenties,169
age,logistic_regression,0.25,21,3498,teens,30+,457
age,logistic_regression,0.25,21,3498,teens,teens,555
age,logistic_regression,0.25,21,3498,teens,twenties,497
age,logistic_regression,0.25,21,3498,twenties,30+,412
age,logistic_regression,0.25,21,3498,twenties,teens,521
age,logistic_regression,0.25,21,3498,twenties,twenties,536
age,random_forest,0.25,21,3498,30+,30+,0
age,random_forest,0.25,21,3498,30+,teens,330
age,random_forest,0.25,21,3498,30+,twenties,191
age,random_forest,0.25,21,3498,teens,30+,0
age,random_forest,0.25,21,3498,teens,teens,917
age,random_forest,0.25,21,3498,teens,twenties,592
age,random_forest,0.25,21,3498,twenties,30+,0
age,random_forest,0.25,21,3498,twenties,teens,923
age,random_forest,0.25,21,3498,twenties,twenties,546
age,hist_gradient_boosting,0.25,21,3498,30+,30+,0
age,hist_gradient_boosting,0.25,21,3498,30+,teens,277
age,hist_gradient_boosting,0.25,21,3498,30+,twenties,244
age,hist_gradient_boosting,0.25,21,3498,teens,30+,0
age,hist_gradient_boosting,0.25,21,3498,teens,teens,828
age,hist_gradient_boosting,0.25,21,3498,teens,twenties,681
age,hist_gradient_boosting,0.25,21,3498,twenties,30+,2
age,hist_gradient_boosting,0.25,21,3498,twenties,teens,795
age,hist_gradient_boosting,0.25,21,3498,twenties,twenties,672
age,xgboost,0.25,21,3498,30+,30+,1
age,xgboost,0.25,21,3498,30+,teens,283
age,xgboost,0.25,21,3498,30+,twenties,237
age,xgboost,0.25,21,3498,teens,30+,3
age,xgboost,0.25,21,3498,teens,teens,805
age,xgboost,0.25,21,3498,teens,twenties,701
age,xgboost,0.25,21,3498,twenties,30+,2
age,xgboost,0.25,21,3498,twenties,teens,807
age,xgboost,0.25,21,3498,twenties,twenties,660
age,mlp,0.25,21,3498,30+,30+,30
age,mlp,0.25,21,3498,30+,teens,266
age,mlp,0.25,21,3498,30+,twenties,225
age,mlp,0.25,21,3498,teens,30+,70
age,mlp,0.25,21,3498,teens,teens,733
age,mlp,0.25,21,3498,teens,twenties,706
age,mlp,0.25,21,3498,twenties,30+,82
age,mlp,0.25,21,3498,twenties,teens,723
age,mlp,0.25,21,3498,twenties,twenties,664
age,logistic_regression,0.25,34,3498,30+,30+,152
age,logistic_regression,0.25,34,3498,30+,teens,179
age,logistic_regression,0.25,34,3498,30+,twenties,190
age,logistic_regression,0.25,34,3498,teens,30+,439
age,logistic_regression,0.25,34,3498,teens,teens,495
age,logistic_regression,0.25,34,3498,teens,twenties,575
age,logistic_regression,0.25,34,3498,twenties,30+,426
age,logistic_regression,0.25,34,3498,twenties,teens,538
age,logistic_regression,0.25,34,3498,twenties,twenties,505
age,random_forest,0.25,34,3498,30+,30+,0
age,random_forest,0.25,34,3498,30+,teens,314
age,random_forest,0.25,34,3498,30+,twenties,207
age,random_forest,0.25,34,3498,teens,30+,0
age,random_forest,0.25,34,3498,teens,teens,877
age,random_forest,0.25,34,3498,teens,twenties,632
age,random_forest,0.25,34,3498,twenties,30+,0
age,random_forest,0.25,34,3498,twenties,teens,864
age,random_forest,0.25,34,3498,twenties,twenties,605
age,hist_gradient_boosting,0.25,34,3498,30+,30+,1
age,hist_gradient_boosting,0.25,34,3498,30+,teens,276
age,hist_gradient_boosting,0.25,34,3498,30+,twenties,244
age,hist_gradient_boosting,0.25,34,3498,teens,30+,0
age,hist_gradient_boosting,0.25,34,3498,teens,teens,819
age,hist_gradient_boosting,0.25,34,3498,teens,twenties,690
age,hist_gradient_boosting,0.25,34,3498,twenties,30+,0
age,hist_gradient_boosting,0.25,34,3498,twenties,teens,817
age,hist_gradient_boosting,0.25,34,3498,twenties,twenties,652
age,xgboost,0.25,34,3498,30+,30+,0
age,xgboost,0.25,34,3498,30+,teens,275
age,xgboost,0.25,34,3498,30+,twenties,246
age,xgboost,0.25,34,3498,teens,30+,3
age,xgboost,0.25,34,3498,teens,teens,790
age,xgboost,0.25,34,3498,teens,twenties,716
age,xgboost,0.25,34,3498,twenties,30+,1
age,xgboost,0.25,34,3498,twenties,teens,821
age,xgboost,0.25,34,3498,twenties,twenties,647
age,mlp,0.25,34,3498,30+,30+,59
age,mlp,0.25,34,3498,30+,teens,220
age,mlp,0.25,34,3498,30+,twenties,242
age,mlp,0.25,34,3498,teens,30+,132
age,mlp,0.25,34,3498,teens,teens,682
age,mlp,0.25,34,3498,teens,twenties,695
age,mlp,0.25,34,3498,twenties,30+,133
age,mlp,0.25,34,3498,twenties,teens,653
age,mlp,0.25,34,3498,twenties,twenties,683
age,logistic_regression,0.25,55,3498,30+,30+,146
age,logistic_regression,0.25,55,3498,30+,teens,191
age,logistic_regression,0.25,55,3498,30+,twenties,184
age,logistic_regression,0.25,55,3498,teens,30+,423
age,logistic_regression,0.25,55,3498,teens,teens,562
age,logistic_regression,0.25,55,3498,teens,twenties,524
age,logistic_regression,0.25,55,3498,twenties,30+,432
age,logistic_regression,0.25,55,3498,twenties,teens,554
age,logistic_regression,0.25,55,3498,twenties,twenties,483
age,random_forest,0.25,55,3498,30+,30+,0
age,random_forest,0.25,55,3498,30+,teens,316
age,random_forest,0.25,55,3498,30+,twenties,205
age,random_forest,0.25,55,3498,teens,30+,0
age,random_forest,0.25,55,3498,teens,teens,882
age,random_forest,0.25,55,3498,teens,twenties,627
age,random_forest,0.25,55,3498,twenties,30+,0
age,random_forest,0.25,55,3498,twenties,teens,879
age,random_forest,0.25,55,3498,twenties,twenties,590
age,hist_gradient_boosting,0.25,55,3498,30+,30+,0
age,hist_gradient_boosting,0.25,55,3498,30+,teens,269
age,hist_gradient_boosting,0.25,55,3498,30+,twenties,252
age,hist_gradient_boosting,0.25,55,3498,teens,30+,1
age,hist_gradient_boosting,0.25,55,3498,teens,teens,802
age,hist_gradient_boosting,0.25,55,3498,teens,twenties,706
age,hist_gradient_boosting,0.25,55,3498,twenties,30+,0
age,hist_gradient_boosting,0.25,55,3498,twenties,teens,751
age,hist_gradient_boosting,0.25,55,3498,twenties,twenties,718
age,xgboost,0.25,55,3498,30+,30+,1
age,xgboost,0.25,55,3498,30+,teens,259
age,xgboost,0.25,55,3498,30+,twenties,261
age,xgboost,0.25,55,3498,teens,30+,2
age,xgboost,0.25,55,3498,teens,teens,787
age,xgboost,0.25,55,3498,teens,twenties,720
age,xgboost,0.25,55,3498,twenties,30+,3
age,xgboost,0.25,55,3498,twenties,teens,779
age,xgboost,0.25,55,3498,twenties,twenties,687
age,mlp,0.25,55,3498,30+,30+,37
age,mlp,0.25,55,3498,30+,teens,258
age,mlp,0.25,55,3498,30+,twenties,226
age,mlp,0.25,55,3498,teens,30+,120
age,mlp,0.25,55,3498,teens,teens,730
age,mlp,0.25,55,3498,teens,twenties,659
age,mlp,0.25,55,3498,twenties,30+,123
age,mlp,0.25,55,3498,twenties,teens,730
age,mlp,0.25,55,3498,twenties,twenties,616
age,logistic_regression,0.25,89,3498,30+,30+,152
age,logistic_regression,0.25,89,3498,30+,teens,175
age,logistic_regression,0.25,89,3498,30+,twenties,194
age,logistic_regression,0.25,89,3498,teens,30+,436
age,logistic_regression,0.25,89,3498,teens,teens,556
age,logistic_regression,0.25,89,3498,teens,twenties,517
age,logistic_regression,0.25,89,3498,twenties,30+,441
age,logistic_regression,0.25,89,3498,twenties,teens,529
age,logistic_regression,0.25,89,3498,twenties,twenties,499
age,random_forest,0.25,89,3498,30+,30+,0
age,random_forest,0.25,89,3498,30+,teens,299
age,random_forest,0.25,89,3498,30+,twenties,222
age,random_forest,0.25,89,3498,teens,30+,0
age,random_forest,0.25,89,3498,teens,teens,929
age,random_forest,0.25,89,3498,teens,twenties,580
age,random_forest,0.25,89,3498,twenties,30+,0
age,random_forest,0.25,89,3498,twenties,teens,919
age,random_forest,0.25,89,3498,twenties,twenties,550
age,hist_gradient_boosting,0.25,89,3498,30+,30+,0
age,hist_gradient_boosting,0.25,89,3498,30+,teens,255
age,hist_gradient_boosting,0.25,89,3498,30+,twenties,266
age,hist_gradient_boosting,0.25,89,3498,teens,30+,0
age,hist_gradient_boosting,0.25,89,3498,teens,teens,800
age,hist_gradient_boosting,0.25,89,3498,teens,twenties,709
age,hist_gradient_boosting,0.25,89,3498,twenties,30+,0
age,hist_gradient_boosting,0.25,89,3498,twenties,teens,736
age,hist_gradient_boosting,0.25,89,3498,twenties,twenties,733
age,xgboost,0.25,89,3498,30+,30+,0
age,xgboost,0.25,89,3498,30+,teens,252
age,xgboost,0.25,89,3498,30+,twenties,269
age,xgboost,0.25,89,3498,teens,30+,3
age,xgboost,0.25,89,3498,teens,teens,820
age,xgboost,0.25,89,3498,teens,twenties,686
age,xgboost,0.25,89,3498,twenties,30+,0
age,xgboost,0.25,89,3498,twenties,teens,776
age,xgboost,0.25,89,3498,twenties,twenties,693
age,mlp,0.25,89,3498,30+,30+,44
age,mlp,0.25,89,3498,30+,teens,261
age,mlp,0.25,89,3498,30+,twenties,216
age,mlp,0.25,89,3498,teens,30+,138
age,mlp,0.25,89,3498,teens,teens,762
age,mlp,0.25,89,3498,teens,twenties,609
age,mlp,0.25,89,3498,twenties,30+,133
age,mlp,0.25,89,3498,twenties,teens,709
age,mlp,0.25,89,3498,twenties,twenties,627
age,logistic_regression,0.5,13,6997,30+,30+,163
age,logistic_regression,0.5,13,6997,30+,teens,178
age,logistic_regression,0.5,13,6997,30+,twenties,180
age,logistic_regression,0.5,13,6997,teens,30+,471
age,logistic_regression,0.5,13,6997,teens,teens,508
age,logistic_regression,0.5,13,6997,teens,twenties,530
age,logistic_regression,0.5,13,6997,twenties,30+,459
age,logistic_regression,0.5,13,6997,twenties,teens,515
age,logistic_regression,0.5,13,6997,twenties,twenties,495
age,random_forest,0.5,13,6997,30+,30+,0
age,random_forest,0.5,13,6997,30+,teens,289
age,random_forest,0.5,13,6997,30+,twenties,232
age,random_forest,0.5,13,6997,teens,30+,0
age,random_forest,0.5,13,6997,teens,teens,904
age,random_forest,0.5,13,6997,teens,twenties,605
age,random_forest,0.5,13,6997,twenties,30+,0
age,random_forest,0.5,13,6997,twenties,teens,917
age,random_forest,0.5,13,6997,twenties,twenties,552
age,hist_gradient_boosting,0.5,13,6997,30+,30+,0
age,hist_gradient_boosting,0.5,13,6997,30+,teens,289
age,hist_gradient_boosting,0.5,13,6997,30+,twenties,232
age,hist_gradient_boosting,0.5,13,6997,teens,30+,0
age,hist_gradient_boosting,0.5,13,6997,teens,teens,810
age,hist_gradient_boosting,0.5,13,6997,teens,twenties,699
age,hist_gradient_boosting,0.5,13,6997,twenties,30+,0
age,hist_gradient_boosting,0.5,13,6997,twenties,teens,834
age,hist_gradient_boosting,0.5,13,6997,twenties,twenties,635
age,xgboost,0.5,13,6997,30+,30+,0
age,xgboost,0.5,13,6997,30+,teens,294
age,xgboost,0.5,13,6997,30+,twenties,227
age,xgboost,0.5,13,6997,teens,30+,1
age,xgboost,0.5,13,6997,teens,teens,781
age,xgboost,0.5,13,6997,teens,twenties,727
age,xgboost,0.5,13,6997,twenties,30+,0
age,xgboost,0.5,13,6997,twenties,teens,822
age,xgboost,0.5,13,6997,twenties,twenties,647
age,mlp,0.5,13,6997,30+,30+,23
age,mlp,0.5,13,6997,30+,teens,264
age,mlp,0.5,13,6997,30+,twenties,234
age,mlp,0.5,13,6997,teens,30+,58
age,mlp,0.5,13,6997,teens,teens,778
age,mlp,0.5,13,6997,teens,twenties,673
age,mlp,0.5,13,6997,twenties,30+,83
age,mlp,0.5,13,6997,twenties,teens,761
age,mlp,0.5,13,6997,twenties,twenties,625
age,logistic_regression,0.5,21,6997,30+,30+,181
age,logistic_regression,0.5,21,6997,30+,teens,163
age,logistic_regression,0.5,21,6997,30+,twenties,177
age,logistic_regression,0.5,21,6997,teens,30+,469
age,logistic_regression,0.5,21,6997,teens,teens,498
age,logistic_regression,0.5,21,6997,teens,twenties,542
age,logistic_regression,0.5,21,6997,twenties,30+,475
age,logistic_regression,0.5,21,6997,twenties,teens,519
age,logistic_regression,0.5,21,6997,twenties,twenties,475
age,random_forest,0.5,21,6997,30+,30+,0
age,random_forest,0.5,21,6997,30+,teens,324
age,random_forest,0.5,21,6997,30+,twenties,197
age,random_forest,0.5,21,6997,teens,30+,0
age,random_forest,0.5,21,6997,teens,teens,970
age,random_forest,0.5,21,6997,teens,twenties,539
age,random_forest,0.5,21,6997,twenties,30+,0
age,random_forest,0.5,21,6997,twenties,teens,915
age,random_forest,0.5,21,6997,twenties,twenties,554
age,hist_gradient_boosting,0.5,21,6997,30+,30+,0
age,hist_gradient_boosting,0.5,21,6997,30+,teens,273
age,hist_gradient_boosting,0.5,21,6997,30+,twenties,248
age,hist_gradient_boosting,0.5,21,6997,teens,30+,0
age,hist_gradient_boosting,0.5,21,6997,teens,teens,815
age,hist_gradient_boosting,0.5,21,6997,teens,twenties,694
age,hist_gradient_boosting,0.5,21,6997,twenties,30+,1
age,hist_gradient_boosting,0.5,21,6997,twenties,teens,828
age,hist_gradient_boosting,0.5,21,6997,twenties,twenties,640
age,xgboost,0.5,21,6997,30+,30+,1
age,xgboost,0.5,21,6997,30+,teens,259
age,xgboost,0.5,21,6997,30+,twenties,261
age,xgboost,0.5,21,6997,teens,30+,0
age,xgboost,0.5,21,6997,teens,teens,812
age,xgboost,0.5,21,6997,teens,twenties,697
age,xgboost,0.5,21,6997,twenties,30+,0
age,xgboost,0.5,21,6997,twenties,teens,786
age,xgboost,0.5,21,6997,twenties,twenties,683
age,mlp,0.5,21,6997,30+,30+,20
age,mlp,0.5,21,6997,30+,teens,252
age,mlp,0.5,21,6997,30+,twenties,249
age,mlp,0.5,21,6997,teens,30+,47
age,mlp,0.5,21,6997,teens,teens,752
age,mlp,0.5,21,6997,teens,twenties,710
age,mlp,0.5,21,6997,twenties,30+,54
age,mlp,0.5,21,6997,twenties,teens,755
age,mlp,0.5,21,6997,twenties,twenties,660
age,logistic_regression,0.5,34,6997,30+,30+,161
age,logistic_regression,0.5,34,6997,30+,teens,188
age,logistic_regression,0.5,34,6997,30+,twenties,172
age,logistic_regression,0.5,34,6997,teens,30+,497
age,logistic_regression,0.5,34,6997,teens,teens,472
age,logistic_regression,0.5,34,6997,teens,twenties,540
age,logistic_regression,0.5,34,6997,twenties,30+,457
age,logistic_regression,0.5,34,6997,twenties,teens,500
age,logistic_regression,0.5,34,6997,twenties,twenties,512
age,random_forest,0.5,34,6997,30+,30+,0
age,random_forest,0.5,34,6997,30+,teens,319
age,random_forest,0.5,34,6997,30+,twenties,202
age,random_forest,0.5,34,6997,teens,30+,0
age,random_forest,0.5,34,6997,teens,teens,938
age,random_forest,0.5,34,6997,teens,twenties,571
age,random_forest,0.5,34,6997,twenties,30+,0
age,random_forest,0.5,34,6997,twenties,teens,882
age,random_forest,0.5,34,6997,twenties,twenties,587
age,hist_gradient_boosting,0.5,34,6997,30+,30+,0
age,hist_gradient_boosting,0.5,34,6997,30+,teens,291
age,hist_gradient_boosting,0.5,34,6997,30+,twenties,230
age,hist_gradient_boosting,0.5,34,6997,teens,30+,0
age,hist_gradient_boosting,0.5,34,6997,teens,teens,817
age,hist_gradient_boosting,0.5,34,6997,teens,twenties,692
age,hist_gradient_boosting,0.5,34,6997,twenties,30+,0
age,hist_gradient_boosting,0.5,34,6997,twenties,teens,805
age,hist_gradient_boosting,0.5,34,6997,twenties,twenties,664
age,xgboost,0.5,34,6997,30+,30+,0
age,xgboost,0.5,34,6997,30+,teens,285
age,xgboost,0.5,34,6997,30+,twenties,236
age,xgboost,0.5,34,6997,teens,30+,0
age,xgboost,0.5,34,6997,teens,teens,791
age,xgboost,0.5,34,6997,teens,twenties,718
age,xgboost,0.5,34,6997,twenties,30+,1
age,xgboost,0.5,34,6997,twenties,teens,783
age,xgboost,0.5,34,6997,twenties,twenties,685
age,mlp,0.5,34,6997,30+,30+,24
age,mlp,0.5,34,6997,30+,teens,251
age,mlp,0.5,34,6997,30+,twenties,246
age,mlp,0.5,34,6997,teens,30+,70
age,mlp,0.5,34,6997,teens,teens,671
age,mlp,0.5,34,6997,teens,twenties,768
age,mlp,0.5,34,6997,twenties,30+,69
age,mlp,0.5,34,6997,twenties,teens,691
age,mlp,0.5,34,6997,twenties,twenties,709
age,logistic_regression,0.5,55,6997,30+,30+,169
age,logistic_regression,0.5,55,6997,30+,teens,176
age,logistic_regression,0.5,55,6997,30+,twenties,176
age,logistic_regression,0.5,55,6997,teens,30+,480
age,logistic_regression,0.5,55,6997,teens,teens,492
age,logistic_regression,0.5,55,6997,teens,twenties,537
age,logistic_regression,0.5,55,6997,twenties,30+,462
age,logistic_regression,0.5,55,6997,twenties,teens,545
age,logistic_regression,0.5,55,6997,twenties,twenties,462
age,random_forest,0.5,55,6997,30+,30+,0
age,random_forest,0.5,55,6997,30+,teens,327
age,random_forest,0.5,55,6997,30+,twenties,194
age,random_forest,0.5,55,6997,teens,30+,0
age,random_forest,0.5,55,6997,teens,teens,918
age,random_forest,0.5,55,6997,teens,twenties,591
age,random_forest,0.5,55,6997,twenties,30+,0
