task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,hist_gradient_boosting,0.1,21,1399,teens,30+,1
age,hist_gradient_boosting,0.1,21,1399,teens,teens,805
age,hist_gradient_boosting,0.1,21,1399,teens,twenties,703
age,hist_gradient_boosting,0.1,21,1399,twenties,30+,5
age,hist_gradient_boosting,0.1,21,1399,twenties,teens,764
age,hist_gradient_boosting,0.1,21,1399,twenties,twenties,700
age,xgboost,0.1,21,1399,30+,30+,4
age,xgboost,0.1,21,1399,30+,teens,234
age,xgboost,0.1,21,1399,30+,twenties,283
age,xgboost,0.1,21,1399,teens,30+,1
age,xgboost,0.1,21,1399,teens,teens,780
age,xgboost,0.1,21,1399,teens,twenties,728
age,xgboost,0.1,21,1399,twenties,30+,3
age,xgboost,0.1,21,1399,twenties,teens,704
age,xgboost,0.1,21,1399,twenties,twenties,762
age,mlp,0.1,21,1399,30+,30+,58
age,mlp,0.1,21,1399,30+,teens,203
age,mlp,0.1,21,1399,30+,twenties,260
age,mlp,0.1,21,1399,teens,30+,109
age,mlp,0.1,21,1399,teens,teens,740
age,mlp,0.1,21,1399,teens,twenties,660
age,mlp,0.1,21,1399,twenties,30+,113
age,mlp,0.1,21,1399,twenties,teens,663
age,mlp,0.1,21,1399,twenties,twenties,693
age,logistic_regression,0.1,34,1399,30+,30+,138
age,logistic_regression,0.1,34,1399,30+,teens,181
age,logistic_regression,0.1,34,1399,30+,twenties,202
age,logistic_regression,0.1,34,1399,teens,30+,337
age,logistic_regression,0.1,34,1399,teens,teens,662
age,logistic_regression,0.1,34,1399,teens,twenties,510
age,logistic_regression,0.1,34,1399,twenties,30+,379
age,logistic_regression,0.1,34,1399,twenties,teens,543
age,logistic_regression,0.1,34,1399,twenties,twenties,547
age,random_forest,0.1,34,1399,30+,30+,0
age,random_forest,0.1,34,1399,30+,teens,300
age,random_forest,0.1,34,1399,30+,twenties,221
age,random_forest,0.1,34,1399,teens,30+,0
age,random_forest,0.1,34,1399,teens,teens,935
age,random_forest,0.1,34,1399,teens,twenties,574
age,random_forest,0.1,34,1399,twenties,30+,0
age,random_forest,0.1,34,1399,twenties,teens,855
age,random_forest,0.1,34,1399,twenties,twenties,614
age,hist_gradient_boosting,0.1,34,1399,30+,30+,0
age,hist_gradient_boosting,0.1,34,1399,30+,teens,256
age,hist_gradient_boosting,0.1,34,1399,30+,twenties,265
age,hist_gradient_boosting,0.1,34,1399,teens,30+,3
age,hist_gradient_boosting,0.1,34,1399,teens,teens,848
age,hist_gradient_boosting,0.1,34,1399,teens,twenties,658
age,hist_gradient_boosting,0.1,34,1399,twenties,30+,2
age,hist_gradient_boosting,0.1,34,1399,twenties,teens,743
age,hist_gradient_boosting,0.1,34,1399,twenties,twenties,724
age,xgboost,0.1,34,1399,30+,30+,0
age,xgboost,0.1,34,1399,30+,teens,257
age,xgboost,0.1,34,1399,30+,twenties,264
age,xgboost,0.1,34,1399,teens,30+,3
age,xgboost,0.1,34,1399,teens,teens,844
age,xgboost,0.1,34,1399,teens,twenties,662
age,xgboost,0.1,34,1399,twenties,30+,6
age,xgboost,0.1,34,1399,twenties,teens,747
age,xgboost,0.1,34,1399,twenties,twenties,716
age,mlp,0.1,34,1399,30+,30+,58
age,mlp,0.1,34,1399,30+,teens,221
age,mlp,0.1,34,1399,30+,twenties,242
age,mlp,0.1,34,1399,teens,30+,116
age,mlp,0.1,34,1399,teens,teens,780
age,mlp,0.1,34,1399,teens,twenties,613
age,mlp,0.1,34,1399,twenties,30+,136
age,mlp,0.1,34,1399,twenties,teens,646
age,mlp,0.1,34,1399,twenties,twenties,687
age,logistic_regression,0.1,55,1399,30+,30+,153
age,logistic_regression,0.1,55,1399,30+,teens,160
age,logistic_regression,0.1,55,1399,30+,twenties,208
age,logistic_regression,0.1,55,1399,teens,30+,350
age,logistic_regression,0.1,55,1399,teens,teens,648
age,logistic_regression,0.1,55,1399,teens,twenties,511
age,logistic_regression,0.1,55,1399,twenties,30+,407
age,logistic_regression,0.1,55,1399,twenties,teens,516
age,logistic_regression,0.1,55,1399,twenties,twenties,546
age,random_forest,0.1,55,1399,30+,30+,0
age,random_forest,0.1,55,1399,30+,teens,269
age,random_forest,0.1,55,1399,30+,twenties,252
age,random_forest,0.1,55,1399,teens,30+,0
age,random_forest,0.1,55,1399,teens,teens,918
age,random_forest,0.1,55,1399,teens,twenties,591
age,random_forest,0.1,55,1399,twenties,30+,0
age,random_forest,0.1,55,1399,twenties,teens,833
age,random_forest,0.1,55,1399,twenties,twenties,636
age,hist_gradient_boosting,0.1,55,1399,30+,30+,3
age,hist_gradient_boosting,0.1,55,1399,30+,teens,271
age,hist_gradient_boosting,0.1,55,1399,30+,twenties,247
age,hist_gradient_boosting,0.1,55,1399,teens,30+,0
age,hist_gradient_boosting,0.1,55,1399,teens,teens,843
age,hist_gradient_boosting,0.1,55,1399,teens,twenties,666
age,hist_gradient_boosting,0.1,55,1399,twenties,30+,1
age,hist_gradient_boosting,0.1,55,1399,twenties,teens,747
age,hist_gradient_boosting,0.1,55,1399,twenties,twenties,721
age,xgboost,0.1,55,1399,30+,30+,0
age,xgboost,0.1,55,1399,30+,teens,249
age,xgboost,0.1,55,1399,30+,twenties,272
age,xgboost,0.1,55,1399,teens,30+,2
age,xgboost,0.1,55,1399,teens,teens,835
age,xgboost,0.1,55,1399,teens,twenties,672
age,xgboost,0.1,55,1399,twenties,30+,0
age,xgboost,0.1,55,1399,twenties,teens,744
age,xgboost,0.1,55,1399,twenties,twenties,725
age,mlp,0.1,55,1399,30+,30+,51
age,mlp,0.1,55,1399,30+,teens,203
age,mlp,0.1,55,1399,30+,twenties,267
age,mlp,0.1,55,1399,teens,30+,143
age,mlp,0.1,55,1399,teens,teens,764
age,mlp,0.1,55,1399,teens,twenties,602
age,mlp,0.1,55,1399,twenties,30+,143
age,mlp,0.1,55,1399,twenties,teens,658
age,mlp,0.1,55,1399,twenties,twenties,668
age,logistic_regression,0.1,89,1399,30+,30+,162
age,logistic_regression,0.1,89,1399,30+,teens,151
age,logistic_regression,0.1,89,1399,30+,twenties,208
age,logistic_regression,0.1,89,1399,teens,30+,314
age,logistic_regression,0.1,89,1399,teens,teens,649
age,logistic_regression,0.1,89,1399,teens,twenties,546
age,logistic_regression,0.1,89,1399,twenties,30+,383
age,logistic_regression,0.1,89,1399,twenties,teens,536
age,logistic_regression,0.1,89,1399,twenties,twenties,550
age,random_forest,0.1,89,1399,30+,30+,0
age,random_forest,0.1,89,1399,30+,teens,277
age,random_forest,0.1,89,1399,30+,twenties,244
age,random_forest,0.1,89,1399,teens,30+,0
age,random_forest,0.1,89,1399,teens,teens,916
age,random_forest,0.1,89,1399,teens,twenties,593
age,random_forest,0.1,89,1399,twenties,30+,0
age,random_forest,0.1,89,1399,twenties,teens,798
age,random_forest,0.1,89,1399,twenties,twenties,671
age,hist_gradient_boosting,0.1,89,1399,30+,30+,2
age,hist_gradient_boosting,0.1,89,1399,30+,teens,234
age,hist_gradient_boosting,0.1,89,1399,30+,twenties,285
age,hist_gradient_boosting,0.1,89,1399,teens,30+,6
age,hist_gradient_boosting,0.1,89,1399,teens,teens,807
age,hist_gradient_boosting,0.1,89,1399,teens,twenties,696
age,hist_gradient_boosting,0.1,89,1399,twenties,30+,3
age,hist_gradient_boosting,0.1,89,1399,twenties,teens,754
age,hist_gradient_boosting,0.1,89,1399,twenties,twenties,712
age,xgboost,0.1,89,1399,30+,30+,0
age,xgboost,0.1,89,1399,30+,teens,237
age,xgboost,0.1,89,1399,30+,twenties,284
age,xgboost,0.1,89,1399,teens,30+,5
age,xgboost,0.1,89,1399,teens,teens,855
age,xgboost,0.1,89,1399,teens,twenties,649
age,xgboost,0.1,89,1399,twenties,30+,6
age,xgboost,0.1,89,1399,twenties,teens,733
age,xgboost,0.1,89,1399,twenties,twenties,730
age,mlp,0.1,89,1399,30+,30+,93
age,mlp,0.1,89,1399,30+,teens,187
age,mlp,0.1,89,1399,30+,twenties,241
age,mlp,0.1,89,1399,teens,30+,283
age,mlp,0.1,89,1399,teens,teens,625
age,mlp,0.1,89,1399,teens,twenties,601
age,mlp,0.1,89,1399,twenties,30+,281
age,mlp,0.1,89,1399,twenties,teens,517
age,mlp,0.1,89,1399,twenties,twenties,671
age,logistic_regression,0.25,13,3498,30+,30+,180
age,logistic_regression,0.25,13,3498,30+,teens,142
age,logistic_regression,0.25,13,3498,30+,twenties,199
age,logistic_regression,0.25,13,3498,teens,30+,355
age,logistic_regression,0.25,13,3498,teens,teens,653
age,logistic_regression,0.25,13,3498,teens,twenties,501
age,logistic_regression,0.25,13,3498,twenties,30+,450
age,logistic_regression,0.25,13,3498,twenties,teens,480
age,logistic_regression,0.25,13,3498,twenties,twenties,539
age,random_forest,0.25,13,3498,30+,30+,0
age,random_forest,0.25,13,3498,30+,teens,275
age,random_forest,0.25,13,3498,30+,twenties,246
age,random_forest,0.25,13,3498,teens,30+,0
age,random_forest,0.25,13,3498,teens,teens,939
age,random_forest,0.25,13,3498,teens,twenties,570
age,random_forest,0.25,13,3498,twenties,30+,0
age,random_forest,0.25,13,3498,twenties,teens,823
age,random_forest,0.25,13,3498,twenties,twenties,646
age,hist_gradient_boosting,0.25,13,3498,30+,30+,1
age,hist_gradient_boosting,0.25,13,3498,30+,teens,255
age,hist_gradient_boosting,0.25,13,3498,30+,twenties,265
age,hist_gradient_boosting,0.25,13,3498,teens,30+,0
age,hist_gradient_boosting,0.25,13,3498,teens,teens,835
age,hist_gradient_boosting,0.25,13,3498,teens,twenties,674
age,hist_gradient_boosting,0.25,13,3498,twenties,30+,0
age,hist_gradient_boosting,0.25,13,3498,twenties,teens,777
age,hist_gradient_boosting,0.25,13,3498,twenties,twenties,692
age,xgboost,0.25,13,3498,30+,30+,0
age,xgboost,0.25,13,3498,30+,teens,235
age,xgboost,0.25,13,3498,30+,twenties,286
age,xgboost,0.25,13,3498,teens,30+,1
age,xgboost,0.25,13,3498,teens,teens,849
age,xgboost,0.25,13,3498,teens,twenties,659
age,xgboost,0.25,13,3498,twenties,30+,2
age,xgboost,0.25,13,3498,twenties,teens,717
age,xgboost,0.25,13,3498,twenties,twenties,750
age,mlp,0.25,13,3498,30+,30+,46
age,mlp,0.25,13,3498,30+,teens,219
age,mlp,0.25,13,3498,30+,twenties,256
age,mlp,0.25,13,3498,teens,30+,86
age,mlp,0.25,13,3498,teens,teens,762
age,mlp,0.25,13,3498,teens,twenties,661
age,mlp,0.25,13,3498,twenties,30+,109
age,mlp,0.25,13,3498,twenties,teens,650
age,mlp,0.25,13,3498,twenties,twenties,710
age,logistic_regression,0.25,21,3498,30+,30+,181
age,logistic_regression,0.25,21,3498,30+,teens,149
age,logistic_regression,0.25,21,3498,30+,twenties,191
age,logistic_regression,0.25,21,3498,teens,30+,366
age,logistic_regression,0.25,21,3498,teens,teens,702
age,logistic_regression,0.25,21,3498,teens,twenties,441
age,logistic_regression,0.25,21,3498,twenties,30+,413
age,logistic_regression,0.25,21,3498,twenties,teens,489
age,logistic_regression,0.25,21,3498,twenties,twenties,567
age,random_forest,0.25,21,3498,30+,30+,0
age,random_forest,0.25,21,3498,30+,teens,300
age,random_forest,0.25,21,3498,30+,twenties,221
age,random_forest,0.25,21,3498,teens,30+,0
age,random_forest,0.25,21,3498,teens,teens,977
age,random_forest,0.25,21,3498,teens,twenties,532
age,random_forest,0.25,21,3498,twenties,30+,0
age,random_forest,0.25,21,3498,twenties,teens,888
age,random_forest,0.25,21,3498,twenties,twenties,581
age,hist_gradient_boosting,0.25,21,3498,30+,30+,0
age,hist_gradient_boosting,0.25,21,3498,30+,teens,254
age,hist_gradient_boosting,0.25,21,3498,30+,twenties,267
age,hist_gradient_boosting,0.25,21,3498,teens,30+,0
age,hist_gradient_boosting,0.25,21,3498,teens,teens,876
age,hist_gradient_boosting,0.25,21,3498,teens,twenties,633
age,hist_gradient_boosting,0.25,21,3498,twenties,30+,1
age,hist_gradient_boosting,0.25,21,3498,twenties,teens,747
age,hist_gradient_boosting,0.25,21,3498,twenties,twenties,721
age,xgboost,0.25,21,3498,30+,30+,1
age,xgboost,0.25,21,3498,30+,teens,243
age,xgboost,0.25,21,3498,30+,twenties,277
age,xgboost,0.25,21,3498,teens,30+,3
age,xgboost,0.25,21,3498,teens,teens,847
age,xgboost,0.25,21,3498,teens,twenties,659
age,xgboost,0.25,21,3498,twenties,30+,4
age,xgboost,0.25,21,3498,twenties,teens,720
age,xgboost,0.25,21,3498,twenties,twenties,745
age,mlp,0.25,21,3498,30+,30+,31
age,mlp,0.25,21,3498,30+,teens,230
age,mlp,0.25,21,3498,30+,twenties,260
age,mlp,0.25,21,3498,teens,30+,60
age,mlp,0.25,21,3498,teens,teens,822
age,mlp,0.25,21,3498,teens,twenties,627
age,mlp,0.25,21,3498,twenties,30+,68
age,mlp,0.25,21,3498,twenties,teens,698
age,mlp,0.25,21,3498,twenties,twenties,703
age,logistic_regression,0.25,34,3498,30+,30+,176
age,logistic_regression,0.25,34,3498,30+,teens,136
age,logistic_regression,0.25,34,3498,30+,twenties,209
age,logistic_regression,0.25,34,3498,teens,30+,377
age,logistic_regression,0.25,34,3498,teens,teens,624
age,logistic_regression,0.25,34,3498,teens,twenties,508
age,logistic_regression,0.25,34,3498,twenties,30+,456
age,logistic_regression,0.25,34,3498,twenties,teens,519
age,logistic_regression,0.25,34,3498,twenties,twenties,494
age,random_forest,0.25,34,3498,30+,30+,0
age,random_forest,0.25,34,3498,30+,teens,292
age,random_forest,0.25,34,3498,30+,twenties,229
age,random_forest,0.25,34,3498,teens,30+,0
age,random_forest,0.25,34,3498,teens,teens,942
age,random_forest,0.25,34,3498,teens,twenties,567
age,random_forest,0.25,34,3498,twenties,30+,0
age,random_forest,0.25,34,3498,twenties,teens,867
age,random_forest,0.25,34,3498,twenties,twenties,602
age,hist_gradient_boosting,0.25,34,3498,30+,30+,0
age,hist_gradient_boosting,0.25,34,3498,30+,teens,244
age,hist_gradient_boosting,0.25,34,3498,30+,twenties,277
age,hist_gradient_boosting,0.25,34,3498,teens,30+,2
age,hist_gradient_boosting,0.25,34,3498,teens,teens,851
age,hist_gradient_boosting,0.25,34,3498,teens,twenties,656
age,hist_gradient_boosting,0.25,34,3498,twenties,30+,1
age,hist_gradient_boosting,0.25,34,3498,twenties,teens,745
age,hist_gradient_boosting,0.25,34,3498,twenties,twenties,723
age,xgboost,0.25,34,3498,30+,30+,3
age,xgboost,0.25,34,3498,30+,teens,231
age,xgboost,0.25,34,3498,30+,twenties,287
age,xgboost,0.25,34,3498,teens,30+,1
age,xgboost,0.25,34,3498,teens,teens,834
age,xgboost,0.25,34,3498,teens,twenties,674
age,xgboost,0.25,34,3498,twenties,30+,3
age,xgboost,0.25,34,3498,twenties,teens,724
age,xgboost,0.25,34,3498,twenties,twenties,742
age,mlp,0.25,34,3498,30+,30+,48
age,mlp,0.25,34,3498,30+,teens,188
age,mlp,0.25,34,3498,30+,twenties,285
age,mlp,0.25,34,3498,teens,30+,84
age,mlp,0.25,34,3498,teens,teens,734
age,mlp,0.25,34,3498,teens,twenties,691
age,mlp,0.25,34,3498,twenties,30+,105
age,mlp,0.25,34,3498,twenties,teens,630
age,mlp,0.25,34,3498,twenties,twenties,734
age,logistic_regression,0.25,55,3498,30+,30+,171
age,logistic_regression,0.25,55,3498,30+,teens,162
age,logistic_regression,0.25,55,3498,30+,twenties,188
age,logistic_regression,0.25,55,3498,teens,30+,353
age,logistic_regression,0.25,55,3498,teens,teens,689
age,logistic_regression,0.25,55,3498,teens,twenties,467
age,logistic_regression,0.25,55,3498,twenties,30+,445
age,logistic_regression,0.25,55,3498,twenties,teens,515
age,logistic_regression,0.25,55,3498,twenties,twenties,509
age,random_forest,0.25,55,3498,30+,30+,0
age,random_forest,0.25,55,3498,30+,teens,277
age,random_forest,0.25,55,3498,30+,twenties,244
age,random_forest,0.25,55,3498,teens,30+,0
age,random_forest,0.25,55,3498,teens,teens,954
age,random_forest,0.25,55,3498,teens,twenties,555
age,random_forest,0.25,55,3498,twenties,30+,0
age,random_forest,0.25,55,3498,twenties,teens,873
age,random_forest,0.25,55,3498,twenties,twenties,596
age,hist_gradient_boosting,0.25,55,3498,30+,30+,3
age,hist_gradient_boosting,0.25,55,3498,30+,teens,241
age,hist_gradient_boosting,0.25,55,3498,30+,twenties,277
age,hist_gradient_boosting,0.25,55,3498,teens,30+,4
age,hist_gradient_boosting,0.25,55,3498,teens,teens,818
age,hist_gradient_boosting,0.25,55,3498,teens,twenties,687
age,hist_gradient_boosting,0.25,55,3498,twenties,30+,4
age,hist_gradient_boosting,0.25,55,3498,twenties,teens,742
age,hist_gradient_boosting,0.25,55,3498,twenties,twenties,723
age,xgboost,0.25,55,3498,30+,30+,2
age,xgboost,0.25,55,3498,30+,teens,218
age,xgboost,0.25,55,3498,30+,twenties,301
age,xgboost,0.25,55,3498,teens,30+,4
age,xgboost,0.25,55,3498,teens,teens,847
age,xgboost,0.25,55,3498,teens,twenties,658
age,xgboost,0.25,55,3498,twenties,30+,6
age,xgboost,0.25,55,3498,twenties,teens,697
age,xgboost,0.25,55,3498,twenties,twenties,766
age,mlp,0.25,55,3498,30+,30+,54
age,mlp,0.25,55,3498,30+,teens,208
age,mlp,0.25,55,3498,30+,twenties,259
age,mlp,0.25,55,3498,teens,30+,112
age,mlp,0.25,55,3498,teens,teens,790
age,mlp,0.25,55,3498,teens,twenties,607
age,mlp,0.25,55,3498,twenties,30+,146
age,mlp,0.25,55,3498,twenties,teens,678
age,mlp,0.25,55,3498,twenties,twenties,645
age,logistic_regression,0.25,89,3498,30+,30+,168
age,logistic_regression,0.25,89,3498,30+,teens,149
age,logistic_regression,0.25,89,3498,30+,twenties,204
age,logistic_regression,0.25,89,3498,teens,30+,374
age,logistic_regression,0.25,89,3498,teens,teens,698
age,logistic_regression,0.25,89,3498,teens,twenties,437
age,logistic_regression,0.25,89,3498,twenties,30+,446
age,logistic_regression,0.25,89,3498,twenties,teens,498
age,logistic_regression,0.25,89,3498,twenties,twenties,525
age,random_forest,0.25,89,3498,30+,30+,0
age,random_forest,0.25,89,3498,30+,teens,284
age,random_forest,0.25,89,3498,30+,twenties,237
age,random_forest,0.25,89,3498,teens,30+,0
age,random_forest,0.25,89,3498,teens,teens,955
age,random_forest,0.25,89,3498,teens,twenties,554
age,random_forest,0.25,89,3498,twenties,30+,0
age,random_forest,0.25,89,3498,twenties,teens,839
age,random_forest,0.25,89,3498,twenties,twenties,630
age,hist_gradient_boosting,0.25,89,3498,30+,30+,0
age,hist_gradient_boosting,0.25,89,3498,30+,teens,250
age,hist_gradient_boosting,0.25,89,3498,30+,twenties,271
age,hist_gradient_boosting,0.25,89,3498,teens,30+,1
age,hist_gradient_boosting,0.25,89,3498,teens,teens,852
age,hist_gradient_boosting,0.25,89,3498,teens,twenties,656
age,hist_gradient_boosting,0.25,89,3498,twenties,30+,0
age,hist_gradient_boosting,0.25,89,3498,twenties,teens,750
age,hist_gradient_boosting,0.25,89,3498,twenties,twenties,719
age,xgboost,0.25,89,3498,30+,30+,2
age,xgboost,0.25,89,3498,30+,teens,238
age,xgboost,0.25,89,3498,30+,twenties,281
age,xgboost,0.25,89,3498,teens,30+,2
age,xgboost,0.25,89,3498,teens,teens,890
age,xgboost,0.25,89,3498,teens,twenties,617
age,xgboost,0.25,89,3498,twenties,30+,2
age,xgboost,0.25,89,3498,twenties,teens,729
age,xgboost,0.25,89,3498,twenties,twenties,738
age,mlp,0.25,89,3498,30+,30+,46
age,mlp,0.25,89,3498,30+,teens,235
age,mlp,0.25,89,3498,30+,twenties,240
age,mlp,0.25,89,3498,teens,30+,95
age,mlp,0.25,89,3498,teens,teens,818
age,mlp,0.25,89,3498,teens,twenties,596
age,mlp,0.25,89,3498,twenties,30+,126
age,mlp,0.25,89,3498,twenties,teens,646
age,mlp,0.25,89,3498,twenties,twenties,697
age,logistic_regression,0.5,13,6997,30+,30+,185
age,logistic_regression,0.5,13,6997,30+,teens,152
age,logistic_regression,0.5,13,6997,30+,twenties,184
age,logistic_regression,0.5,13,6997,teens,30+,364
age,logistic_regression,0.5,13,6997,teens,teens,714
age,logistic_regression,0.5,13,6997,teens,twenties,431
age,logistic_regression,0.5,13,6997,twenties,30+,491
age,logistic_regression,0.5,13,6997,twenties,teens,479
age,logistic_regression,0.5,13,6997,twenties,twenties,499
age,random_forest,0.5,13,6997,30+,30+,0
age,random_forest,0.5,13,6997,30+,teens,298
age,random_forest,0.5,13,6997,30+,twenties,223
age,random_forest,0.5,13,6997,teens,30+,0
age,random_forest,0.5,13,6997,teens,teens,986
age,random_forest,0.5,13,6997,teens,twenties,523
age,random_forest,0.5,13,6997,twenties,30+,0
age,random_forest,0.5,13,6997,twenties,teens,849
age,random_forest,0.5,13,6997,twenties,twenties,620
age,hist_gradient_boosting,0.5,13,6997,30+,30+,2
age,hist_gradient_boosting,0.5,13,6997,30+,teens,251
age,hist_gradient_boosting,0.5,13,6997,30+,twenties,268
age,hist_gradient_boosting,0.5,13,6997,teens,30+,1
age,hist_gradient_boosting,0.5,13,6997,teens,teens,866
age,hist_gradient_boosting,0.5,13,6997,teens,twenties,642
age,hist_gradient_boosting,0.5,13,6997,twenties,30+,2
age,hist_gradient_boosting,0.5,13,6997,twenties,teens,717
age,hist_gradient_boosting,0.5,13,6997,twenties,twenties,750
age,xgboost,0.5,13,6997,30+,30+,0
age,xgboost,0.5,13,6997,30+,teens,233
age,xgboost,0.5,13,6997,30+,twenties,288
age,xgboost,0.5,13,6997,teens,30+,1
age,xgboost,0.5,13,6997,teens,teens,889
age,xgboost,0.5,13,6997,teens,twenties,619
age,xgboost,0.5,13,6997,twenties,30+,1
age,xgboost,0.5,13,6997,twenties,teens,708
age,xgboost,0.5,13,6997,twenties,twenties,760
age,mlp,0.5,13,6997,30+,30+,26
age,mlp,0.5,13,6997,30+,teens,200
age,mlp,0.5,13,6997,30+,twenties,295
age,mlp,0.5,13,6997,teens,30+,54
age,mlp,0.5,13,6997,teens,teens,830
age,mlp,0.5,13,6997,teens,twenties,625
age,mlp,0.5,13,6997,twenties,30+,83
age,mlp,0.5,13,6997,twenties,teens,687
age,mlp,0.5,13,6997,twenties,twenties,699
age,logistic_regression,0.5,21,6997,30+,30+,205
age,logistic_regression,0.5,21,6997,30+,teens,141
age,logistic_regression,0.5,21,6997,30+,twenties,175
age,logistic_regression,0.5,21,6997,teens,30+,378
age,logistic_regression,0.5,21,6997,teens,teens,718
age,logistic_regression,0.5,21,6997,teens,twenties,413
age,logistic_regression,0.5,21,6997,twenties,30+,483
age,logistic_regression,0.5,21,6997,twenties,teens,504
age,logistic_regression,0.5,21,6997,twenties,twenties,482
age,random_forest,0.5,21,6997,30+,30+,0
age,random_forest,0.5,21,6997,30+,teens,291
age,random_forest,0.5,21,6997,30+,twenties,230
age,random_forest,0.5,21,6997,teens,30+,0
age,random_forest,0.5,21,6997,teens,teens,985
age,random_forest,0.5,21,6997,teens,twenties,524
age,random_forest,0.5,21,6997,twenties,30+,0
age,random_forest,0.5,21,6997,twenties,teens,870
age,random_forest,0.5,21,6997,twenties,twenties,599
age,hist_gradient_boosting,0.5,21,6997,30+,30+,0
age,hist_gradient_boosting,0.5,21,6997,30+,teens,270
age,hist_gradient_boosting,0.5,21,6997,30+,twenties,251
age,hist_gradient_boosting,0.5,21,6997,teens,30+,0
age,hist_gradient_boosting,0.5,21,6997,teens,teens,879
age,hist_gradient_boosting,0.5,21,6997,teens,twenties,630
age,hist_gradient_boosting,0.5,21,6997,twenties,30+,0
age,hist_gradient_boosting,0.5,21,6997,twenties,teens,764
age,hist_gradient_boosting,0.5,21,6997,twenties,twenties,705
age,xgboost,0.5,21,6997,30+,30+,0
age,xgboost,0.5,21,6997,30+,teens,227
age,xgboost,0.5,21,6997,30+,twenties,294
age,xgboost,0.5,21,6997,teens,30+,0
age,xgboost,0.5,21,6997,teens,teens,888
age,xgboost,0.5,21,6997,teens,twenties,621
age,xgboost,0.5,21,6997,twenties,30+,1
age,xgboost,0.5,21,6997,twenties,teens,725
age,xgboost,0.5,21,6997,twenties,twenties,743
age,mlp,0.5,21,6997,30+,30+,57
age,mlp,0.5,21,6997,30+,teens,208
age,mlp,0.5,21,6997,30+,twenties,256
age,mlp,0.5,21,6997,teens,30+,104
age,mlp,0.5,21,6997,teens,teens,806
age,mlp,0.5,21,6997,teens,twenties,599
age,mlp,0.5,21,6997,twenties,30+,150
age,mlp,0.5,21,6997,twenties,teens,635
age,mlp,0.5,21,6997,twenties,twenties,684
age,logistic_regression,0.5,34,6997,30+,30+,186
age,logistic_regression,0.5,34,6997,30+,teens,153
age,logistic_regression,0.5,34,6997,30+,twenties,182
age,logistic_regression,0.5,34,6997,teens,30+,366
age,logistic_regression,0.5,34,6997,teens,teens,705
age,logistic_regression,0.5,34,6997,teens,twenties,438
age,logistic_regression,0.5,34,6997,twenties,30+,448
age,logistic_regression,0.5,34,6997,twenties,teens,496
age,logistic_regression,0.5,34,6997,twenties,twenties,525
age,random_forest,0.5,34,6997,30+,30+,0
age,random_forest,0.5,34,6997,30+,teens,288
age,random_forest,0.5,34,6997,30+,twenties,233
age,random_forest,0.5,34,6997,teens,30+,0
age,random_forest,0.5,34,6997,teens,teens,973
age,random_forest,0.5,34,6997,teens,twenties,536
age,random_forest,0.5,34,6997,twenties,30+,0
age,random_forest,0.5,34,6997,twenties,teens,867
age,random_forest,0.5,34,6997,twenties,twenties,602
age,hist_gradient_boosting,0.5,34,6997,30+,30+,1
age,hist_gradient_boosting,0.5,34,6997,30+,teens,270
age,hist_gradient_boosting,0.5,34,6997,30+,twenties,250
age,hist_gradient_boosting,0.5,34,6997,teens,30+,0
age,hist_gradient_boosting,0.5,34,6997,teens,teens,871
age,hist_gradient_boosting,0.5,34,6997,teens,twenties,638
age,hist_gradient_boosting,0.5,34,6997,twenties,30+,0
age,hist_gradient_boosting,0.5,34,6997,twenties,teens,759
age,hist_gradient_boosting,0.5,34,6997,twenties,twenties,710
age,xgboost,0.5,34,6997,30+,30+,0
age,xgboost,0.5,34,6997,30+,teens,233
age,xgboost,0.5,34,6997,30+,twenties,288
age,xgboost,0.5,34,6997,teens,30+,0
age,xgboost,0.5,34,6997,teens,teens,854
age,xgboost,0.5,34,6997,teens,twenties,655
age,xgboost,0.5,34,6997,twenties,30+,2
age,xgboost,0.5,34,6997,twenties,teens,696
age,xgboost,0.5,34,6997,twenties,twenties,771
age,mlp,0.5,34,6997,30+,30+,33
age,mlp,0.5,34,6997,30+,teens,208
age,mlp,0.5,34,6997,30+,twenties,280
age,mlp,0.5,34,6997,teens,30+,61
age,mlp,0.5,34,6997,teens,teens,780
age,mlp,0.5,34,6997,teens,twenties,668
age,mlp,0.5,34,6997,twenties,30+,85
age,mlp,0.5,34,6997,twenties,teens,618
age,mlp,0.5,34,6997,twenties,twenties,766
age,logistic_regression,0.5,55,6997,30+,30+,193
age,logistic_regression,0.5,55,6997,30+,teens,147
age,logistic_regression,0.5,55,6997,30+,twenties,181
age,logistic_regression,0.5,55,6997,teens,30+,379
age,logistic_regression,0.5,55,6997,teens,teens,700
age,logistic_regression,0.5,55,6997,teens,twenties,430
age,logistic_regression,0.5,55,6997,twenties,30+,495
age,logistic_regression,0.5,55,6997,twenties,teens,486
age,logistic_regression,0.5,55,6997,twenties,twenties,488
age,random_forest,0.5,55,6997,30+,30+,0
age,random_forest,0.5,55,6997,30+,teens,313
age,random_forest,0.5,55,6997,30+,twenties,208
age,random_forest,0.5,55,6997,teens,30+,0
age,random_forest,0.5,55,6997,teens,teens,996
age,random_forest,0.5,55,6997,teens,twenties,513
age,random_forest,0.5,55,6997,twenties,30+,0
age,random_forest,0.5,55,6997,twenties,teens,869
